scenario,rep,provider_gen,model_gen,team_id,provider_inf,member_id,dim,y_true,y_pred,is_valid,coherence_1_5,realism_1_5,voice_diversity_1_5
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_00740,gemini,326471,productivity,LOW,HIGH,True,4,4,4
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_00740,gemini,326471,performance,HIGH,HIGH,True,4,4,4
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_00740,gemini,440036,ability,HIGH,MID,True,4,4,4
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_00740,gemini,440036,productivity,HIGH,HIGH,True,4,4,4
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_00740,gemini,440036,performance,HIGH,HIGH,True,4,4,4
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_00879,claude,83191,ability,LOW,MID,False,4,2,1
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_00879,claude,83191,productivity,MID,MID,False,4,2,1
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_00879,claude,83191,performance,MID,MID,False,4,2,1
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_00879,claude,100996,ability,HIGH,HIGH,False,4,2,1
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_00879,claude,100996,productivity,HIGH,HIGH,False,4,2,1
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_00879,claude,100996,performance,HIGH,HIGH,False,4,2,1
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_00879,claude,262009,ability,MID,MID,False,4,2,1
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_00879,claude,262009,productivity,MID,MID,False,4,2,1
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_00879,claude,262009,performance,MID,MID,False,4,2,1
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_00879,claude,262702,ability,HIGH,HIGH,False,4,2,1
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_00879,claude,262702,productivity,MID,HIGH,False,4,2,1
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_00879,claude,262702,performance,HIGH,HIGH,False,4,2,1
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_00879,claude,334628,ability,LOW,MID,False,4,2,1
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_00879,claude,334628,productivity,LOW,MID,False,4,2,1
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_00879,claude,334628,performance,LOW,MID,False,4,2,1
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_00879,gemini,83191,ability,LOW,MID,False,4,2,1
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_00879,gemini,83191,productivity,MID,MID,False,4,2,1
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_00879,gemini,83191,performance,MID,MID,False,4,2,1
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_00879,gemini,100996,ability,HIGH,HIGH,False,4,2,1
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_00879,gemini,100996,productivity,HIGH,HIGH,False,4,2,1
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_00879,gemini,100996,performance,HIGH,HIGH,False,4,2,1
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_00879,gemini,262009,ability,MID,MID,False,4,2,1
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_00879,gemini,262009,productivity,MID,MID,False,4,2,1
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_00879,gemini,262009,performance,MID,MID,False,4,2,1
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_00879,gemini,262702,ability,HIGH,HIGH,False,4,2,1
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_00879,gemini,262702,productivity,MID,HIGH,False,4,2,1
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_00879,gemini,262702,performance,HIGH,HIGH,False,4,2,1
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_00879,gemini,334628,ability,LOW,MID,False,4,2,1
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_00879,gemini,334628,productivity,LOW,MID,False,4,2,1
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_00879,gemini,334628,performance,LOW,MID,False,4,2,1
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01059,claude,8337,ability,HIGH,HIGH,True,4,3,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01059,claude,8337,productivity,HIGH,HIGH,True,4,3,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01059,claude,8337,performance,HIGH,HIGH,True,4,3,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01059,claude,29962,ability,HIGH,HIGH,True,4,3,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01059,claude,29962,productivity,HIGH,HIGH,True,4,3,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01059,claude,29962,performance,HIGH,HIGH,True,4,3,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01059,claude,269042,ability,MID,MID,True,4,3,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01059,claude,269042,productivity,MID,MID,True,4,3,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01059,claude,269042,performance,MID,MID,True,4,3,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01059,claude,356759,ability,LOW,MID,True,4,3,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01059,claude,356759,productivity,LOW,MID,True,4,3,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01059,claude,356759,performance,LOW,MID,True,4,3,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01059,claude,379361,ability,HIGH,MID,True,4,3,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01059,claude,379361,productivity,MID,LOW,True,4,3,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01059,claude,379361,performance,MID,MID,True,4,3,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01059,gemini,8337,ability,HIGH,HIGH,True,4,3,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01059,gemini,8337,productivity,HIGH,HIGH,True,4,3,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01059,gemini,8337,performance,HIGH,HIGH,True,4,3,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01059,gemini,29962,ability,HIGH,HIGH,True,4,3,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01059,gemini,29962,productivity,HIGH,HIGH,True,4,3,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01059,gemini,29962,performance,HIGH,HIGH,True,4,3,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01059,gemini,269042,ability,MID,HIGH,True,4,3,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01059,gemini,269042,productivity,MID,HIGH,True,4,3,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01059,gemini,269042,performance,MID,HIGH,True,4,3,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01059,gemini,356759,ability,LOW,LOW,True,4,3,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01059,gemini,356759,productivity,LOW,MID,True,4,3,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01059,gemini,356759,performance,LOW,MID,True,4,3,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01059,gemini,379361,ability,HIGH,MID,True,4,3,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01059,gemini,379361,productivity,MID,LOW,True,4,3,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01059,gemini,379361,performance,MID,MID,True,4,3,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01069,claude,6869,ability,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01069,claude,6869,productivity,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01069,claude,6869,performance,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01069,claude,109718,ability,MID,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01069,claude,109718,productivity,MID,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01069,claude,109718,performance,MID,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01069,claude,337175,ability,MID,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01069,claude,337175,productivity,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01069,claude,337175,performance,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01069,claude,377231,ability,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01069,claude,377231,productivity,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01069,claude,377231,performance,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01069,claude,561396,ability,HIGH,MID,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01069,claude,561396,productivity,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01069,claude,561396,performance,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01069,gemini,6869,ability,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01069,gemini,6869,productivity,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01069,gemini,6869,performance,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01069,gemini,109718,ability,MID,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01069,gemini,109718,productivity,MID,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01069,gemini,109718,performance,MID,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01069,gemini,337175,ability,MID,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01069,gemini,337175,productivity,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01069,gemini,337175,performance,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01069,gemini,377231,ability,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01069,gemini,377231,productivity,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01069,gemini,377231,performance,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01069,gemini,561396,ability,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01069,gemini,561396,productivity,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01069,gemini,561396,performance,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01163,claude,350111,ability,LOW,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01163,claude,350111,productivity,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01163,claude,350111,performance,MID,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01163,claude,361403,ability,MID,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01163,claude,361403,productivity,MID,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01163,claude,361403,performance,MID,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01163,claude,427511,ability,LOW,MID,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01163,claude,427511,productivity,LOW,MID,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01163,claude,427511,performance,LOW,MID,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01163,claude,499701,ability,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01163,claude,499701,productivity,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01163,claude,499701,performance,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01163,claude,511446,ability,MID,MID,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01163,claude,511446,productivity,MID,MID,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01163,claude,511446,performance,MID,MID,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01163,gemini,350111,ability,LOW,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01163,gemini,350111,productivity,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01163,gemini,350111,performance,MID,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01163,gemini,361403,ability,MID,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01163,gemini,361403,productivity,MID,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01163,gemini,361403,performance,MID,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01163,gemini,427511,ability,LOW,LOW,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01163,gemini,427511,productivity,LOW,LOW,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01163,gemini,427511,performance,LOW,LOW,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01163,gemini,499701,ability,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01163,gemini,499701,productivity,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01163,gemini,499701,performance,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01163,gemini,511446,ability,MID,MID,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01163,gemini,511446,productivity,MID,MID,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01163,gemini,511446,performance,MID,MID,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01212,claude,36271,ability,LOW,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01212,claude,36271,productivity,MID,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01212,claude,36271,performance,MID,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01212,claude,37492,ability,MID,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01212,claude,37492,productivity,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01212,claude,37492,performance,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01212,claude,300804,ability,LOW,MID,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01212,claude,300804,productivity,LOW,MID,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01212,claude,300804,performance,LOW,MID,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01212,claude,321832,ability,MID,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01212,claude,321832,productivity,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01212,claude,321832,performance,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01212,claude,331660,ability,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01212,claude,331660,productivity,MID,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01212,claude,331660,performance,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01212,gemini,36271,ability,LOW,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01212,gemini,36271,productivity,MID,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01212,gemini,36271,performance,MID,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01212,gemini,37492,ability,MID,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01212,gemini,37492,productivity,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01212,gemini,37492,performance,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01212,gemini,300804,ability,LOW,LOW,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01212,gemini,300804,productivity,LOW,LOW,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01212,gemini,300804,performance,LOW,LOW,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01212,gemini,321832,ability,MID,MID,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01212,gemini,321832,productivity,HIGH,MID,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01212,gemini,321832,performance,HIGH,MID,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01212,gemini,331660,ability,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01212,gemini,331660,productivity,MID,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01212,gemini,331660,performance,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01239,claude,31940,ability,LOW,LOW,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01239,claude,31940,productivity,LOW,LOW,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01239,claude,31940,performance,LOW,LOW,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01239,claude,41356,ability,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01239,claude,41356,productivity,MID,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01239,claude,41356,performance,MID,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01239,claude,204917,ability,MID,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01239,claude,204917,productivity,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01239,claude,204917,performance,MID,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01239,claude,307206,ability,MID,MID,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01239,claude,307206,productivity,LOW,MID,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01239,claude,307206,performance,MID,MID,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01239,claude,468833,ability,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01239,claude,468833,productivity,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01239,claude,468833,performance,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01239,claude,489662,ability,LOW,LOW,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01239,claude,489662,productivity,LOW,LOW,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01239,claude,489662,performance,LOW,MID,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01239,gemini,31940,ability,LOW,LOW,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01239,gemini,31940,productivity,LOW,MID,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01239,gemini,31940,performance,LOW,LOW,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01239,gemini,41356,ability,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01239,gemini,41356,productivity,MID,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01239,gemini,41356,performance,MID,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01239,gemini,204917,ability,MID,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01239,gemini,204917,productivity,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01239,gemini,204917,performance,MID,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01239,gemini,307206,ability,MID,MID,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01239,gemini,307206,productivity,LOW,MID,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01239,gemini,307206,performance,MID,MID,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01239,gemini,468833,ability,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01239,gemini,468833,productivity,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01239,gemini,468833,performance,HIGH,HIGH,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01239,gemini,489662,ability,LOW,LOW,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01239,gemini,489662,productivity,LOW,LOW,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01239,gemini,489662,performance,LOW,LOW,True,4,4,3
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01332,claude,16157,ability,LOW,MID,True,4,4,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01332,claude,16157,productivity,LOW,MID,True,4,4,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01332,claude,16157,performance,LOW,MID,True,4,4,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01332,claude,81248,ability,HIGH,HIGH,True,4,4,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01332,claude,81248,productivity,HIGH,HIGH,True,4,4,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01332,claude,81248,performance,HIGH,HIGH,True,4,4,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01332,claude,375245,ability,HIGH,HIGH,True,4,4,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01332,claude,375245,productivity,MID,HIGH,True,4,4,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01332,claude,375245,performance,MID,HIGH,True,4,4,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01332,claude,457591,ability,MID,MID,True,4,4,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01332,claude,457591,productivity,LOW,MID,True,4,4,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01332,claude,457591,performance,MID,MID,True,4,4,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01332,claude,523876,ability,HIGH,HIGH,True,4,4,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01332,claude,523876,productivity,HIGH,HIGH,True,4,4,2
S_full_high_noise,rep_11,claude,claude-haiku-4-5,HIGH_01332,claude,523876,performance,HIGH,HIGH,True,4,4,2
